"","orders_key","loc_key","date","pizza_key","dough_key","cheese_key","topping_key","quantity","profit","pizza_size","pizza_size_value","street","city_key","city","country","year","month"
"1171",1404,19,2020-07-24,42,62,72,82,1,34,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2020","07"
"1172",1371,12,2017-06-14,43,63,73,83,2,91,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","06"
"1173",1371,12,2017-06-14,43,63,73,83,2,91,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2017","06"
"1174",1398,8,2018-06-11,44,64,74,84,3,78,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2018","06"
"1175",1398,8,2018-06-11,44,64,74,84,3,78,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2018","06"
"1176",582,20,2021-02-03,45,65,75,85,3,30,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","02"
"1177",789,2,2019-01-21,41,66,76,86,4,78,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2019","01"
"1178",1833,11,2018-03-17,42,67,77,87,1,43,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","03"
"1179",1833,11,2018-03-17,42,67,77,87,1,43,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","03"
"1180",325,6,2018-11-18,43,68,78,88,4,30,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2018","11"
"1181",325,6,2018-11-18,43,68,78,88,4,30,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2018","11"
"1182",1470,12,2021-07-02,44,69,79,89,2,24,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","07"
"1183",1470,12,2021-07-02,44,69,79,89,2,24,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2021","07"
"1184",1244,10,2020-07-12,45,70,80,90,5,65,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2020","07"
"1185",252,11,2018-02-11,41,61,71,81,4,78,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2018","02"
"1186",252,11,2018-02-11,41,61,71,81,4,78,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","02"
"1187",197,19,2018-04-11,42,62,72,82,1,85,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","04"
"1188",267,12,2018-04-18,43,63,73,83,2,31,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","04"
"1189",267,12,2018-04-18,43,63,73,83,2,31,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2018","04"
"1190",675,8,2018-07-07,44,64,74,84,3,107,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2018","07"
"1191",675,8,2018-07-07,44,64,74,84,3,107,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2018","07"
"1192",1004,20,2021-05-28,45,65,75,85,2,57,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","05"
"1193",541,2,2019-12-13,41,66,76,86,4,39,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2019","12"
"1194",1622,11,2018-11-13,42,67,77,87,1,25,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","11"
"1195",1622,11,2018-11-13,42,67,77,87,1,25,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","11"
"1196",1984,6,2018-05-21,43,68,78,88,3,60,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2018","05"
"1197",1984,6,2018-05-21,43,68,78,88,3,60,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2018","05"
"1198",114,12,2021-10-06,44,69,79,89,5,74,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","10"
"1199",114,12,2021-10-06,44,69,79,89,5,74,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2021","10"
"1200",956,10,2017-05-06,45,70,80,90,4,101,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2017","05"
"1201",477,11,2020-04-12,41,61,71,81,3,34,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2020","04"
"1202",477,11,2020-04-12,41,61,71,81,3,34,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","04"
"1203",1165,19,2021-01-19,42,62,72,82,2,99,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2021","01"
"1204",1714,12,2020-01-20,43,63,73,83,3,86,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","01"
"1205",1714,12,2020-01-20,43,63,73,83,3,86,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","01"
"1206",1310,8,2018-04-05,44,64,74,84,4,83,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2018","04"
"1207",1310,8,2018-04-05,44,64,74,84,4,83,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2018","04"
"1208",1007,20,2021-03-25,45,65,75,85,2,73,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","03"
"1209",519,2,2020-06-30,41,66,76,86,5,67,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","06"
"1210",1335,11,2017-09-02,42,67,77,87,1,84,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2017","09"
"1211",1335,11,2017-09-02,42,67,77,87,1,84,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","09"
"1212",228,6,2018-07-09,43,68,78,88,5,72,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2018","07"
"1213",228,6,2018-07-09,43,68,78,88,5,72,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2018","07"
"1214",1417,12,2021-08-09,44,69,79,89,5,120,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","08"
"1215",1417,12,2021-08-09,44,69,79,89,5,120,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2021","08"
"1216",246,10,2019-12-20,45,70,80,90,5,103,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2019","12"
"1217",909,11,2019-02-25,41,61,71,81,5,46,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2019","02"
"1218",909,11,2019-02-25,41,61,71,81,5,46,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","02"
"1219",1583,19,2021-03-07,42,62,72,82,5,55,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2021","03"
"1220",1628,12,2019-01-03,43,63,73,83,1,76,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","01"
"1221",1628,12,2019-01-03,43,63,73,83,1,76,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2019","01"
"1222",460,8,2019-06-25,44,64,74,84,4,37,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2019","06"
"1223",460,8,2019-06-25,44,64,74,84,4,37,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2019","06"
"1224",1984,20,2018-05-12,45,65,75,85,5,92,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2018","05"
"1225",1458,2,2018-01-16,41,66,76,86,4,89,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2018","01"
"1226",724,11,2018-09-05,42,67,77,87,2,32,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","09"
"1227",724,11,2018-09-05,42,67,77,87,2,32,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","09"
"1228",926,6,2020-01-15,43,68,78,88,4,30,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2020","01"
"1229",926,6,2020-01-15,43,68,78,88,4,30,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2020","01"
"1230",673,12,2017-05-29,44,69,79,89,3,59,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2017","05"
"1231",673,12,2017-05-29,44,69,79,89,3,59,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2017","05"
"1232",108,10,2019-12-04,45,70,80,90,2,48,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2019","12"
"1233",758,11,2017-01-05,41,61,71,81,2,106,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2017","01"
"1234",758,11,2017-01-05,41,61,71,81,2,106,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","01"
"1235",1488,19,2020-02-26,42,62,72,82,4,114,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2020","02"
"1236",874,12,2018-02-17,43,63,73,83,2,42,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","02"
"1237",874,12,2018-02-17,43,63,73,83,2,42,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2018","02"
"1238",740,8,2020-06-21,44,64,74,84,1,91,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2020","06"
"1239",740,8,2020-06-21,44,64,74,84,1,91,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2020","06"
"1240",817,20,2021-05-30,45,65,75,85,3,100,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","05"
"1241",857,2,2020-09-11,41,66,76,86,5,119,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","09"
"1242",1730,11,2017-06-06,42,67,77,87,4,72,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2017","06"
"1243",1730,11,2017-06-06,42,67,77,87,4,72,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","06"
"1244",461,6,2021-01-29,43,68,78,88,4,57,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2021","01"
"1245",461,6,2021-01-29,43,68,78,88,4,57,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2021","01"
"1246",107,12,2020-02-20,44,69,79,89,5,71,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","02"
"1247",107,12,2020-02-20,44,69,79,89,5,71,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","02"
"1248",1177,10,2017-05-02,45,70,80,90,2,56,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2017","05"
"1249",661,11,2020-03-28,41,61,71,81,4,54,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2020","03"
"1250",661,11,2020-03-28,41,61,71,81,4,54,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2020","03"
"1251",1155,19,2020-03-23,42,62,72,82,2,119,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2020","03"
"1252",1624,12,2020-09-09,43,63,73,83,3,105,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","09"
"1253",1624,12,2020-09-09,43,63,73,83,3,105,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","09"
"1254",1097,8,2018-12-18,44,64,74,84,1,54,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2018","12"
"1255",1097,8,2018-12-18,44,64,74,84,1,54,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2018","12"
"1256",1746,20,2020-06-18,45,65,75,85,5,47,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2020","06"
"1257",416,2,2018-03-11,41,66,76,86,4,101,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2018","03"
"1258",1337,11,2018-10-09,42,67,77,87,2,105,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","10"
"1259",1337,11,2018-10-09,42,67,77,87,2,105,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","10"
"1260",567,6,2018-10-20,43,68,78,88,4,30,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2018","10"
"1261",567,6,2018-10-20,43,68,78,88,4,30,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2018","10"
"1262",1237,12,2019-03-29,44,69,79,89,1,109,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","03"
"1263",1237,12,2019-03-29,44,69,79,89,1,109,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2019","03"
"1264",1657,10,2018-09-28,45,70,80,90,3,86,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2018","09"
"1265",268,11,2021-07-05,41,61,71,81,5,41,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2021","07"
"1266",268,11,2021-07-05,41,61,71,81,5,41,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","07"
"1267",827,19,2017-06-11,42,62,72,82,3,42,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2017","06"
"1268",820,12,2020-01-22,43,63,73,83,4,51,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","01"
"1269",820,12,2020-01-22,43,63,73,83,4,51,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2020","01"
"1270",287,8,2019-06-06,44,64,74,84,3,86,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2019","06"
"1271",287,8,2019-06-06,44,64,74,84,3,86,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2019","06"
"1272",956,20,2021-01-21,45,65,75,85,2,119,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","01"
"1273",1988,2,2020-06-22,41,66,76,86,1,95,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2020","06"
"1274",418,11,2019-01-02,42,67,77,87,4,72,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2019","01"
"1275",418,11,2019-01-02,42,67,77,87,4,72,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","01"
"1276",1348,6,2019-06-26,43,68,78,88,4,46,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2019","06"
"1277",1348,6,2019-06-26,43,68,78,88,4,46,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2019","06"
"1278",1900,12,2019-11-13,44,69,79,89,5,76,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","11"
"1279",1900,12,2019-11-13,44,69,79,89,5,76,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2019","11"
"1280",1712,10,2018-10-12,45,70,80,90,2,57,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2018","10"
"1281",1894,11,2017-08-31,41,61,71,81,2,83,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2017","08"
"1282",1894,11,2017-08-31,41,61,71,81,2,83,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","08"
"1283",749,19,2018-08-11,42,62,72,82,5,26,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","08"
"1284",198,12,2019-11-01,43,63,73,83,5,99,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","11"
"1285",198,12,2019-11-01,43,63,73,83,5,99,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2019","11"
"1286",1884,8,2020-02-19,44,64,74,84,5,112,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2020","02"
"1287",1884,8,2020-02-19,44,64,74,84,5,112,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2020","02"
"1288",1625,20,2021-04-13,45,65,75,85,2,48,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","04"
"1289",1543,2,2018-07-29,41,66,76,86,5,29,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2018","07"
"1290",566,11,2021-08-22,42,67,77,87,4,96,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2021","08"
"1291",566,11,2021-08-22,42,67,77,87,4,96,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2021","08"
"1292",1958,6,2021-05-12,43,68,78,88,1,111,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2021","05"
"1293",1958,6,2021-05-12,43,68,78,88,1,111,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2021","05"
"1294",257,12,2020-12-10,44,69,79,89,4,83,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","12"
"1295",257,12,2020-12-10,44,69,79,89,4,83,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","12"
"1296",1340,10,2019-05-18,45,70,80,90,3,89,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2019","05"
"1297",531,11,2018-12-26,41,61,71,81,5,114,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2018","12"
"1298",531,11,2018-12-26,41,61,71,81,5,114,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","12"
"1299",1369,19,2018-11-17,42,62,72,82,2,76,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2018","11"
"1300",1710,12,2021-03-19,43,63,73,83,1,54,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","03"
"1301",1710,12,2021-03-19,43,63,73,83,1,54,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2021","03"
"1302",933,8,2021-09-08,44,64,74,84,2,93,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2021","09"
"1303",933,8,2021-09-08,44,64,74,84,2,93,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2021","09"
"1304",1961,20,2019-10-14,45,65,75,85,3,47,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2019","10"
"1305",791,2,2018-03-23,41,66,76,86,1,88,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2018","03"
"1306",1978,11,2018-02-14,42,67,77,87,3,51,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","02"
"1307",1978,11,2018-02-14,42,67,77,87,3,51,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","02"
"1308",776,6,2021-05-20,43,68,78,88,1,46,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2021","05"
"1309",776,6,2021-05-20,43,68,78,88,1,46,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2021","05"
"1310",1965,12,2021-09-26,44,69,79,89,2,90,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2021","09"
"1311",1965,12,2021-09-26,44,69,79,89,2,90,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2021","09"
"1312",1296,10,2020-08-13,45,70,80,90,4,76,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2020","08"
"1313",1346,11,2017-03-25,41,61,71,81,4,109,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2017","03"
"1314",1346,11,2017-03-25,41,61,71,81,4,109,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2017","03"
"1315",947,19,2021-05-29,42,62,72,82,2,41,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2021","05"
"1316",296,12,2019-01-29,43,63,73,83,4,24,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2019","01"
"1317",296,12,2019-01-29,43,63,73,83,4,24,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2019","01"
"1318",854,8,2017-09-17,44,64,74,84,4,97,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2017","09"
"1319",854,8,2017-09-17,44,64,74,84,4,97,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2017","09"
"1320",1372,20,2021-09-03,45,65,75,85,2,97,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2021","09"
"1321",1018,2,2017-11-27,41,66,76,86,1,46,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2017","11"
"1322",156,11,2019-03-21,42,67,77,87,3,110,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2019","03"
"1323",156,11,2019-03-21,42,67,77,87,3,110,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","03"
"1324",326,6,2018-03-13,43,68,78,88,3,38,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2018","03"
"1325",326,6,2018-03-13,43,68,78,88,3,38,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2018","03"
"1326",1630,12,2020-09-06,44,69,79,89,1,67,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2020","09"
"1327",1630,12,2020-09-06,44,69,79,89,1,67,"xlarge","20 inch","1806 Galts Ave",33,"Boston","USA","2020","09"
"1328",166,10,2017-06-17,45,70,80,90,5,76,"Xxlarge","24 inch","392 Haxforth Drive",32,"Quebec City","Canada","2017","06"
"1329",810,11,2019-02-10,41,61,71,81,1,69,"small","8 inch","2067 shinn street",24,"Montreal","Canada","2019","02"
"1330",810,11,2019-02-10,41,61,71,81,1,69,"small","8 inch","4869 Bellwood Acres-Rd",37,"California","USA","2019","02"
"1331",1892,19,2017-05-04,42,62,72,82,2,51,"medium","12 inch","3375 elm drive",30,"Toronto","Canada","2017","05"
"1332",160,12,2018-02-05,43,63,73,83,4,35,"large","16 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","02"
"1333",160,12,2018-02-05,43,63,73,83,4,35,"large","16 inch","1806 Galts Ave",33,"Boston","USA","2018","02"
"1334",1254,8,2020-09-05,44,64,74,84,4,43,"xlarge","20 inch","539 reppert coal road",29,"New York","USA","2020","09"
"1335",1254,8,2020-09-05,44,64,74,84,4,43,"xlarge","20 inch","539 reppert coal road",29,"San Francisco","USA","2020","09"
"1336",1262,20,2019-09-08,45,65,75,85,3,116,"Xxlarge","24 inch","1075 Benson Street",35,"Washington","USA","2019","09"
"1337",987,2,2017-04-05,41,66,76,86,1,28,"small","8 inch","4704 Garafraxa-St",28,"Ottawa","Canada","2017","04"
"1338",1795,11,2018-08-19,42,67,77,87,5,55,"medium","12 inch","2067 shinn street",24,"Montreal","Canada","2018","08"
"1339",1795,11,2018-08-19,42,67,77,87,5,55,"medium","12 inch","4869 Bellwood Acres-Rd",37,"California","USA","2018","08"
"1340",1043,6,2019-12-17,43,68,78,88,5,92,"large","16 inch","3295 Old Spallumcheen Rd",29,"New York","USA","2019","12"
"1341",1043,6,2019-12-17,43,68,78,88,5,92,"large","16 inch","3295 Old Spallumcheen Rd",29,"San Francisco","USA","2019","12"
"1342",1025,12,2018-12-27,44,69,79,89,1,40,"xlarge","20 inch","1885 chenoweth drive",25,"Vancouver","Canada","2018","12"
